order_id,order_date,region,destination_city,category,payment_method,sales_amount,discount_pct,quantity,return_status,customer_type
ORD-100948,2025-05-02,West,Seattle,Beauty,Debit Card,34.51,0,1,Not Returned,Returning
ORD-100949,2025-12-23,West,San Francisco,Electronics,PayPal,331.56,0,2,Returned,Returning
ORD-100950,2025-10-29,South,Houston,Beauty,Credit Card ,116.26,5,3,Not Returned,New
ORD-100951,2024-08-08,West,Las Vegas,Home,PayPal,230.86,10,4,Not Returned,New
ORD-100952,2024-04-11,Northeast,New York,Fashion,PayPal,163.77,5,3,Not Returned,New
ORD-100953,2025-03-18,Midwest,Detroit,Sports,Debit Card,167.57,10,2,Not Returned,Loyal
ORD-100954,2024-11-04,South,Dallas,Electronics,Credit Card,166.52,10,1,Returned,Returning
ORD-100955,2024-11-06,Midwest,Chicago,Electronics,Credit Card,216.09,10,1,Not Returned,Loyal
ORD-100956,2025-09-05,South,Charlotte,Home,,63.09,10,1,Returned,Returning
ORD-100957,2025-05-07,West,Phoenix,Sports,paypal,103.25,10,1,Not Returned,Returning
ORD-100958,2025-03-18,Midwest,Minneapolis,Sports,Credit Card,251.86,10,3,NOT RETURNED,Returning
ORD-100959,2024-03-16,West,,Electronics,PayPal,127.7,0,2,Not Returned,Returning
ORD-100960,2024-10-28,Northeast,Philadelphia,Home,PayPal,127.13,10,2,Not Returned,Returning
ORD-100961,2024-02-06,Midwest,Minneapolis,Pet Supplies,Credit Card,68.64,15,2,Returned,Returning
ORD-100962,2025-12-18,Northeast,Philadelphia,Electronics,Credit Card,438.19,25,2,Not Returned,Loyal
ORD-100963,2024/04/10,South,Atlanta,Fashion,Buy Now Pay Later,66.48,5,1,Not Returned,Returning
ORD-100964,2025-08-20,Midwest,Chicago,Electronics,PayPal,442.3,15,1,Not Returned,New
ORD-100965,2024-04-10,West,Phoenix,Electronics,Buy Now Pay Later,394.39,20,3,Returned,Loyal
ORD-100966,2024-12-22,South,Nashville,Toys,Credit Card,21.09,15,1,Not Returned,Loyal
ORD-100967,2024-11-10 ,West,Los Angeles,Home,Gift Card,54.01,15,1,Not Returned,Returning
ORD-100968,2024-10-30,Northeast,Buffalo,Pet Supplies,Credit Card,219.12,15,5,Not Returned,Returning
ORD-100969,2024-02-25,West,San Francisco,Fashion,Credit Card,291.1,10,2,Not Returned,Returning
ORD-100970,2024-07-30,South,Atlanta,Fashion,PayPal,355.25,5,4,Returned,New
ORD-100971,2025-10-08,South,Houston,Electronics,Credit Card,196.66,15,2,Not Returned,Returning
ORD-100972,2025-07-04,Northeast,Pittsburgh,Electronics,Debit Card,254.66,15,2,Not Returned ,Loyal
ORD-100973,2024-09-17,South,Charlotte,Electronics,Credit Card ,612.62,5,3,Not Returned,Loyal
ORD-100974,2025-06-30,South,Atlanta,Electronics,credit card,152.21,10,1,Not Returned,Returning
ORD-100975,2024-09-15,South,Houston,Fashion,Buy Now Pay Later,360.88,0,5,Returned,New
ORD-100976,2025-09-26,Midwest,Columbus,Home,Credit Card,132.92,0,2,Not Returned,New
ORD-100977,2024-01-19,South,Nashville,Beauty,Credit Card,46.68,20,1,Not Returned,Returning
ORD-100978,2025-11-25,Northeast,Pittsburgh,Sports,PayPal,392.6,25,5,Not Returned,Returning
ORD-100979,07/27/2024,West,Seattle,Beauty,PayPal,63.14,15,1,Not Returned,Returning
ORD-100980,2024-12-21,West,Las Vegas,Sports,PayPal,275.15,25,2,,Returning
ORD-100981,05/03/2025,South,Charlotte,Sports,PayPal,177.27,10,4,Not Returned,New
ORD-100982,2025-02-09,West,Seattle,Fashion,,69.42,5,1,returned,New
ORD-100983,2024-08-14,Midwest,Minneapolis,Toys,Buy Now Pay Later,165.05,0,2,Not Returned,Loyal
ORD-100984,2024-08-13,West,Los Angeles,Pet Supplies,PayPal,42.53,15,1,Not Returned,Returning
ORD-100985,2024-04-09,South,Nashville,Beauty,PayPal,11.85,0,1,Returned,New
ORD-100986,2025-06-30,Midwest,Columbus,Electronics,Credit Card,125.78,0,1,Not Returned,Returning
ORD-100987,2024-10-02,Midwest,Minneapolis,Sports,PayPal,52.43,15,1,Not Returned,New
ORD-100988,2024-11-15,Northeast,Boston,Pet Supplies,Credit Card,272.13,30,2,NOT RETURNED,New
ORD-100989,2025-03-03,West,San Francisco,Electronics,PayPal,920.52,10,3,Not Returned,New
ORD-100990,07/03/2025,West,San Francisco,Sports,Debit Card,171.84,10,1,Not Returned,Loyal
ORD-100991,2024-07-23,Northeast,Philadelphia,Sports,Credit Card,276.26,0,3,Not Returned,Loyal
ORD-100992,2024-05-01,Northeast,Boston,Home,Apple Pay,81.55,5,2,Not Returned ,New
ORD-100993,2025-12-17,West,San Diego,Fashion,Credit Card,141.59,10,2,Not Returned,Returning
ORD-100994,2025-05-15,South,Nashville,Office Supplies,Credit Card,129.38,15,4,Not Returned,Loyal
ORD-100995,2024-04-16,Midwest,Chicago,Beauty,Gift Card,36.19,0,1,Not Returned,New
ORD-100996,2024-10-26,Midwest,Indianapolis,Toys,Debit Card,153.74,5,1,Not Returned,Returning
ORD-100997,2024-09-30,South,Atlanta,Electronics,Debit Card,380.69,15,2,Returned,Returning
ORD-100998,2024-12-19,West,Los Angeles,Pet Supplies,Debit Card,99.44,15,2,Not Returned,New
ORD-100999,2024-02-07,West,Los Angeles,Home,Credit Card,71.9,10,1,Not Returned,New
ORD-101000,2025-05-11,Midwest,Chicago,Beauty,PayPal,68.3,10,5,Not Returned,Loyal
ORD-101001,2025-10-19,South,Nashville,Beauty,DEBIT CARD,63.12,0,10,Not Returned,Loyal
ORD-101002,2025-12-15,Midwest,Indianapolis,Home,PayPal,339.21,15,2,Not Returned,Loyal
ORD-101003,01/01/2025,Northeast,New York,Beauty,gift card,33.49,0,1,Not Returned,Returning
ORD-101004,2024-06-19,South,Nashville,Pet Supplies,Credit Card,67.62,0,1,Not Returned,Returning
ORD-101005,2025-07-09,West,San Diego,Fashion,Credit Card,152.63,5,2,Not Returned,Loyal
ORD-101006,2025-12-08,Northeast,Pittsburgh,Home,Debit Card,77.42,10,1,Not Returned,Returning
ORD-101007,2025-02-20,West,,Electronics,Credit Card,143.52,0,1,Not Returned,Returning
ORD-101008,2024-11-30,Midwest,Columbus,Beauty,Gift Card,71.9,20,2,Not Returned,Returning
ORD-101009,2025-02-14,West,San Francisco,Fashion,Debit Card,44.61,10,1,Not Returned,New
ORD-101010,2025-04-02,Northeast,Newark,Office Supplies,PayPal,35.03,15,2,Not Returned,Returning
ORD-101011,2025-08-29,West,Los Angeles,Pet Supplies,APPLE PAY,45.96,5,1,Not Returned,Loyal
ORD-101012,05/26/2025,West,Phoenix,Toys,Apple Pay,236.57,0,3,Not Returned,Loyal
ORD-101013,2025-05-01,Midwest,Detroit,Beauty,Gift Card ,39.22,20,1,Not Returned,Loyal
ORD-101014,2025-07-10,Midwest,St. Louis,Sports,PayPal,137.31,20,1,,Returning
ORD-101015,2025-09-03,Midwest,St. Louis,Home,Buy Now Pay Later,103.64,0,1,Not Returned,New
ORD-101016,2024-03-28,South,Miami,Fashion,,131.68,35,1,Not Returned,Returning
ORD-101017,2024-07-07,Midwest,St. Louis,Fashion,Gift Card,75.47,10,1,Not Returned,New
ORD-101018,2025-04-25,Midwest,Minneapolis,Fashion,Credit Card,256.64,10,4,Not Returned,Loyal
ORD-101019,2024-09-21,Northeast,Newark,Fashion,Buy Now Pay Later,66.9,5,1,Not Returned,Loyal
ORD-101020,2025-09-24,South,Miami,Home,Credit Card,311.11,0,4,Not Returned,Loyal
ORD-101021,2025-01-09,Midwest,Minneapolis,Sports,Credit Card,89.78,10,1,Not Returned,Returning
ORD-101022,2024-04-30,West,Las Vegas,Pet Supplies,Credit Card,48.01,15,2,Not Returned,New
ORD-101023,2024-10-17,South,Charlotte,Sports,Credit Card,53.95,20,1,Not Returned,Returning
ORD-101024,2024-10-20,West,Seattle,Home,Debit Card,80.28,0,1,Not Returned,Returning
ORD-101025,2025-08-02,West,San Francisco,Electronics,Debit Card,521.9,10,3,Not Returned,New
ORD-101026,2025-07-14,South,Atlanta,Home,Buy Now Pay Later,100.69,10,1,Not Returned,Returning
ORD-101027,2024-08-25,Northeast,Boston,Electronics,PayPal,310.35,10,2,Not Returned,Returning
ORD-101028,2025-06-29,South,Atlanta,Fashion,PayPal,369.26,10,3,Not Returned,New
ORD-101029,2024/06/23,West,Las Vegas,Pet Supplies,PayPal,115.98,5,3,Returned,New
ORD-101030,2025-11-11,West,San Diego,Beauty,Credit Card,52.46,10,1,Not Returned,Returning
ORD-101031,2025-05-01,Midwest,Chicago,Sports,Credit Card,73.31,5,2,Not Returned,Returning
ORD-101032,2025-11-17,Midwest,Detroit,Beauty,Credit Card,151.12,0,2,NOT RETURNED,Returning
ORD-101033,2024-02-27,Midwest,Chicago,Home,debit card,622.63,0,5,Not Returned,Loyal
ORD-101034,2024-06-21,Midwest,Minneapolis,Home,Credit Card,364.67,20,5,Returned,New
ORD-101035,2025-03-17,Midwest,St. Louis,Electronics,Gift Card,895.6,5,4,Not Returned,Returning
ORD-101036,2024-06-01,Midwest,Detroit,Electronics,Debit Card,306.08,5,1,Not Returned,Returning
ORD-101037,2025-05-07,West,Phoenix,Fashion,Gift Card,47.91,20,1,Not Returned,New
ORD-101038,2025-10-17 ,West,Las Vegas,Pet Supplies,PayPal,111.29,,3,Not Returned,Loyal
ORD-101039,04/01/2025,West,Phoenix,Fashion,credit card,143.09,15,1,Not Returned,Returning
ORD-101040,2024-03-04,Midwest,Chicago,Toys,Credit Card,66.13,15,1,Not Returned,Returning
ORD-101041,2024-09-06,South,Dallas,Toys,Debit Card,36.18,10,1,Not Returned,Returning
ORD-101042,2024-06-26,South,Dallas,Beauty,Credit Card,25.06,15,1,Not Returned,Returning
ORD-101043,2024-12-09,West,San Diego,Fashion,Debit Card,359.54,10,5,Not Returned,Returning
ORD-101044,2025-06-12,Midwest,Chicago,Electronics,PayPal,257.72,0,2,Not Returned,Returning
ORD-101045,2024-02-12,West,Seattle,Beauty,Credit Card,28.78,0,1,Not Returned,Returning
ORD-101046,2024-10-28,West,Las Vegas,Pet Supplies,Credit Card,72.61,0,1,Not Returned,New
ORD-101047,2025-02-14,Northeast,Buffalo,Electronics,Credit Card,195.16,15,1,Not Returned,Returning
ORD-101048,2025-09-30,Midwest,Minneapolis,Toys,Credit Card,85.76,5,3,Not Returned,New
ORD-101049,2024-09-21,Midwest,Indianapolis,Home,Credit Card,143.87,15,1,,Returning
ORD-101050,2025-04-30,Midwest,Indianapolis,Sports,PayPal,90.19,5,1,Not Returned,Returning
ORD-101051,2025-12-18,Northeast,Boston,Home,Debit Card,489.77,15,3,Not Returned,Loyal
ORD-101052,2024/04/24,Northeast,Boston,Electronics,Debit Card,194.33,5,1,Not Returned,Returning
ORD-101053,2025-12-29,Midwest,St. Louis,Fashion,Apple Pay,204.15,10,2,Not Returned,Returning
ORD-101054,2024-04-08,Northeast,Boston,Electronics,Debit Card,141.7,,1,Not Returned,Loyal
ORD-101055,2024-12-29,Midwest,Indianapolis,Sports,Credit Card,175.9,15,3,Not Returned,Returning
ORD-101056,2025-12-09,Northeast,Buffalo,Pet Supplies,PayPal,33.62,5,1,Not Returned,New
ORD-101057,2025-01-13,Northeast,Newark,Electronics,Buy Now Pay Later,253.37,0,2,Not Returned,Returning
ORD-101058,2024-05-14,Midwest,Minneapolis,Fashion,Buy Now Pay Later,79.28,0,3,Not Returned,New
ORD-101059,2025-09-22,West,Los Angeles,Fashion,,260.06,20,2,Returned,Returning
ORD-101060,2025-05-05,West,San Diego,Home,Apple Pay,802.31,0,4,not returned,New
ORD-101061,2025-04-16,Northeast,Boston,Fashion,Buy Now Pay Later,208.0,0,2,Not Returned,New
ORD-101062,2024-01-25,South,Dallas,Home,Buy Now Pay Later,464.62,5,4,Not Returned,New
ORD-101063,2025-01-27,West,Las Vegas,Electronics,Debit Card,238.67,5,1,Not Returned,Returning
ORD-101064,2025-11-05,Midwest,Minneapolis,Pet Supplies,Credit Card,134.66,15,3,Not Returned,Loyal
ORD-101065,2024-02-02,Midwest,Chicago,Electronics,Credit Card,80.01,15,1,Not Returned,Returning
ORD-101066,2024-05-27,Midwest,Detroit,Electronics,CREDIT CARD,276.68,,1,Not Returned,Returning
ORD-101067,2024-01-13,West,,Electronics,PayPal,240.43,20,1,Not Returned,New
ORD-101068,2024-01-07,Northeast,Philadelphia,Electronics,Apple Pay ,72.9,0,1,Not Returned,Returning
ORD-101069,2025-02-22,South,Charlotte,Fashion,Credit Card,51.0,20,1,Not Returned,Loyal
ORD-101070,2024-07-05,Midwest,,Pet Supplies,Credit Card,38.47,10,2,Not Returned,Returning
ORD-101071,2024-03-11,West,Los Angeles,Fashion,Credit Card,92.81,35,1,Returned,Returning
ORD-101072,2024-03-06,West,Phoenix,Fashion,Debit Card,127.45,5,1,Exchange,Returning
ORD-101073,2025-05-01,South,Nashville,Pet Supplies,PayPal,126.64,0,4,Exchange,Returning
ORD-101074,2025-03-19,West,Las Vegas,Electronics,Debit Card,519.91,10,3,Not Returned,Returning
ORD-101075,2024-12-13,West,San Francisco,Fashion,PayPal,286.6,,4,Not Returned,Returning
ORD-101076,2024-12-06,South,Charlotte,Electronics,PayPal,172.94,10,1,Returned,Loyal
ORD-101077,2025-07-07,Midwest,Minneapolis,Electronics,PayPal,192.02,5,1,Not Returned,New
ORD-101078,2024-12-26,Midwest,Minneapolis,Fashion,Apple Pay,211.58,5,4,Returned,Loyal
ORD-101079,2024-07-27,West,San Francisco,Fashion,Debit Card,81.61,10,1,Not Returned,New
ORD-101080,2024-02-28,South,Nashville,Pet Supplies,Credit Card,215.29,0,12,Not Returned,Returning
ORD-101081,2025-06-29,West,Phoenix,Pet Supplies,Debit Card,115.42,0,2,Not Returned,Returning
ORD-101082,2025-09-18,South,Atlanta,Electronics,Credit Card,207.57,15,2,RETURNED,New
ORD-101083,2024-09-16,Northeast,Boston,Pet Supplies,Credit Card,153.82,5,2,Not Returned,Returning
ORD-101084,2025-04-14,West,,Electronics,Debit Card,290.69,10,2,Not Returned,Returning
ORD-101085,2025-10-04,Northeast,Boston,Sports,Credit Card,183.26,0,1,Not Returned,Returning
ORD-101086,2024/08/23,West,Phoenix,Electronics,Credit Card,1215.08,15,3,Not Returned,Returning
ORD-101087,2025-02-21,Midwest,Minneapolis,Fashion,Debit Card,217.71,0,2,Not Returned,New
ORD-101088,2024-06-16,Midwest,Detroit,Home,Credit Card,550.15,15,3,Not Returned,Loyal
ORD-101089,2024-12-02,South,,Beauty,PayPal,23.4,20,1,Not Returned,Loyal
ORD-101090,2024-09-08,South,Atlanta,Fashion,Debit Card,235.91,10,2,Not Returned,Returning
ORD-101091,2025-08-11 ,South,Houston,Home,Credit Card,131.54,5,2,Not Returned,Returning
ORD-101092,2025-10-17,South,Nashville,Fashion,,80.59,0,1,Not Returned,Loyal
ORD-101093,2025-09-11,Midwest,Chicago,Electronics,Credit Card,616.05,0,4,Not Returned,New
ORD-101094,2025-06-23,West,Las Vegas,Sports,PayPal,100.94,15,1,Not Returned,Loyal
ORD-101095,2025-01-09,Northeast,Pittsburgh,Home,PayPal,38.71,0,1,Not Returned,Returning
ORD-101096,2024-07-28,West,Las Vegas,Electronics,PayPal,80.28,0,1,Exchange,Returning
ORD-101097,2025-07-27,West,Seattle,Home,Credit Card,228.69,,1,Not Returned,Returning
ORD-101098,2024-03-27,Northeast,Buffalo,Beauty,Credit Card,21.57,20,1,Not Returned,Returning
ORD-101099,2024-04-01,West,Phoenix,Home,Debit Card,83.94,0,1,Not Returned,Returning
ORD-101100,2024-04-06,West,Seattle,Home,Debit Card,115.63,0,1,Returned,New
ORD-101101,2025-02-04,West,San Diego,Electronics,PayPal,200.85,15,1,Not Returned,New
ORD-101102,2025-04-20,South,Charlotte,Home,PayPal,170.45,0,1,Not Returned,New
ORD-101103,2025-03-23,South,Houston,Pet Supplies,PayPal,296.05,0,5,Not Returned,Returning
ORD-101104,2025-01-28,West,Los Angeles,Electronics,Debit Card,234.46,0,2,,New
ORD-101105,2024-05-18,Midwest,Columbus,Fashion,Buy Now Pay Later,75.87,0,1,Not Returned,Loyal
ORD-101106,2025-10-20,Midwest,St. Louis,Fashion,,53.94,20,1,,Returning
ORD-101107,2024-05-12,West,San Francisco,Electronics,,742.83,5,4,Not Returned,Returning
ORD-101108,2025-12-28,South,Miami,Pet Supplies,Credit Card,292.9,20,4,Not Returned,Returning
ORD-101109,2025-10-25,Midwest,Minneapolis,Fashion,Apple Pay,264.14,0,2,Not Returned,New
ORD-101110,2025-08-29,West,Phoenix,Fashion,PayPal,338.81,20,3,NOT RETURNED,Returning
ORD-101111,2024-09-05 ,South,Houston,Electronics,Debit Card,1160.06,5,4,Not Returned,Returning
ORD-101112,2024-04-15,Midwest,Columbus,Sports,Buy Now Pay Later,241.13,15,2,Not Returned,New
ORD-101113,2024-09-12,West,San Diego,Beauty,Buy Now Pay Later,14.17,10,1,Not Returned,Loyal
ORD-101114,2025-10-05,Midwest,Columbus,Fashion,Credit Card,81.83,0,1,Not Returned,Returning
ORD-101115,05/30/2025,South,Miami,Toys,Credit Card,146.35,0,2,Returned,New
ORD-101116,05/13/2024,South,Dallas,Beauty,PayPal,85.2,15,4,Not Returned,Returning
ORD-101117,2025-12-12,Northeast,Philadelphia,Fashion,Apple Pay,111.28,15,2,Exchange,Loyal
ORD-101118,2025-07-08,South,Miami,Fashion,Credit Card,223.34,0,3,Not Returned,Returning
ORD-101119,2025-07-05,Midwest,Columbus,Electronics,Credit Card,87.92,15,1,Not Returned,Loyal
ORD-101120,2024-11-22,Northeast,New York,Pet Supplies,Gift Card,49.21,10,1,Not Returned,Returning
ORD-101121,2025-12-18,West,Seattle,Fashion,PayPal,283.23,20,4,Not Returned,Returning
ORD-101122,2025-12-14,South,Houston,Fashion,PayPal,79.05,10,1,Not Returned,Returning
ORD-101123,2025-04-06,Northeast,Newark,Home,Debit Card,102.3,10,1,Not Returned,Returning
ORD-101124,2024-07-22,West,Phoenix,Sports,PayPal,429.22,0,4,Returned,Returning
ORD-101125,2025-05-27,Northeast,New York,Office Supplies,Credit Card,54.5,,1,Not Returned,Loyal
ORD-101126,2024-09-02,West,Los Angeles,Electronics,PayPal,246.47,15,1,Not Returned,New
ORD-101127,08/04/2024,Midwest,Indianapolis,Fashion,Buy Now Pay Later,59.05,15,1,Returned,Returning
ORD-101128,2025-05-07,West,Las Vegas,Electronics,Gift Card,202.42,10,2,Not Returned,Returning
ORD-101129,2024-07-14,Midwest,,Electronics,PayPal,125.0,0,1,Not Returned,Returning
ORD-101130,2025-06-14,Northeast,Newark,Pet Supplies,PayPal,63.16,15,1,Not Returned,Returning
ORD-101131,04/11/2024,Midwest,Indianapolis,Beauty,Debit Card,132.66,20,3,Not Returned,Returning
ORD-101132,2025-10-21,Northeast,Buffalo,Fashion,,160.78,10,1,Not Returned ,Returning
ORD-101133,2025/09/06,Northeast,Pittsburgh,Fashion,CREDIT CARD,325.59,5,3,Not Returned,Returning
ORD-101134,11/15/2024,South,Atlanta,Home,Debit Card,200.74,20,2,Not Returned,Loyal
ORD-101135,2024-06-14,Northeast,Boston,Pet Supplies,Credit Card,75.09,10,2,Not Returned,Loyal
ORD-101136,2025-01-13,South,Dallas,Home,Credit Card,123.0,10,2,Not Returned,Loyal
ORD-101137,2024-10-17,Midwest,Chicago,Fashion,Credit Card,244.6,0,4,Not Returned,Returning
ORD-101138,2024-05-05,West,San Diego,Electronics,Credit Card,1343.64,10,4,Returned,Returning
ORD-101139,2025-09-02,South,Dallas,Toys,Credit Card,30.06,0,1,Not Returned,Returning
ORD-101140,2025-07-20,South,Dallas,Fashion,Credit Card,60.18,5,1,Not Returned,Loyal
ORD-101141,2025-01-05,South,Charlotte,Sports,Credit Card,38.25,5,1,Not Returned,Returning
ORD-101142,2025-09-29,South,Charlotte,Home,PayPal,237.15,10,3,Not Returned,Loyal
ORD-101143,2025-09-11,West,Los Angeles,Office Supplies,PayPal,20.58,0,1,Not Returned,Returning
ORD-101144,2024-03-21,South,Dallas,Beauty,PayPal,211.48,5,2,Not Returned,Returning
ORD-101145,2024-06-11,West,Seattle,Beauty,Apple Pay,113.64,,2,Not Returned,Returning
ORD-101146,05/02/2024,Midwest,Detroit,Fashion,Debit Card,69.21,10,1,Not Returned,Returning
ORD-101147,2025-05-11,West,Las Vegas,Toys,PayPal,124.45,0,2,Not Returned,Returning
ORD-101148,2024-08-16,West,Seattle,Sports,Credit Card,65.52,15,1,Not Returned,Returning
ORD-101149,2025-03-23,South,Charlotte,Home,Debit Card,55.54,5,1,Not Returned,Returning
ORD-101150,10/28/2024,Midwest,Columbus,Beauty,CREDIT CARD,51.48,0,1,Not Returned,Loyal
ORD-101151,2025-11-20,South,N/A,Home,Credit Card,214.45,0,2,Not Returned,New
ORD-101152,2025-12-24,South,Charlotte,Office Supplies,Credit Card,141.58,30,4,Not Returned,Loyal
ORD-101153,2024-09-22,West,San Francisco,Sports,Debit Card,80.51,5,1,Not Returned,Returning
ORD-101154,2025-05-16,South,Dallas,Electronics,Credit Card,401.48,10,2,Not Returned,Returning
ORD-101155,2024-03-26,Northeast,Buffalo,Fashion,PayPal,440.05,20,5,Not Returned,Loyal
ORD-101156,2024-08-23,West,Los Angeles,Fashion,Credit Card,93.37,0,1,Not Returned,New
ORD-101157,2025-03-04,Midwest,Chicago,Toys,Apple Pay,86.84,15,3,Not Returned,Loyal
ORD-101158,2025-08-16,South,Miami,Sports,Buy Now Pay Later,60.8,10,1,Not Returned,New
ORD-101159,2025-07-15,Northeast,Pittsburgh,Toys,PayPal,54.15,10,1,Returned,Returning
ORD-101160,2024-10-09,West,Phoenix,Home,Buy Now Pay Later,87.04,0,1,Not Returned,Returning
ORD-101161,2025-07-26,West,San Diego,Electronics,Credit Card,183.18,20,1,Not Returned,Returning
ORD-101162,2024-12-08,West,Phoenix,Electronics,Credit Card,176.01,10,1,Exchange,New
ORD-101163,2025-11-18,Northeast,Pittsburgh,Pet Supplies,Gift Card,98.51,5,2,Not Returned,Loyal
ORD-101164,10/13/2025,South,Nashville,Home,PayPal,132.39,10,1,Not Returned,Returning
ORD-101165,2025-12-17 ,Midwest,St. Louis,Fashion,PayPal,174.01,15,2,Not Returned,Returning
ORD-101166,2025-05-25,South,Dallas,Fashion,Credit Card,76.01,5,2,Not Returned,Returning
ORD-101167,2024-11-12,Midwest,St. Louis,Electronics,Debit Card,647.27,20,1,Not Returned,Returning
ORD-101168,2025-11-06,West,Las Vegas,Home,Credit Card,549.58,15,5,Not Returned,Returning
ORD-101169,2024-09-09,South,Miami,Electronics,Gift Card,297.7,0,2,NOT RETURNED,New
ORD-101170,2025-12-08,West,San Diego,Beauty,Credit Card,49.28,15,1,Not Returned,Returning
ORD-101171,2025-07-06,Northeast,New York,Fashion,Debit Card,83.96,10,1,Not Returned,New
ORD-101172,2025-09-16,Northeast,Newark,Fashion,Buy Now Pay Later,151.43,5,3,Not Returned,Returning
ORD-101173,2024-04-04,West,San Francisco,Toys,PayPal,152.33,5,3,Not Returned,New
ORD-101174,2025-06-01,West,San Francisco,Office Supplies,Credit Card,26.97,5,1,Not Returned,New
ORD-101175,2025-03-08,Midwest,Columbus,Electronics,Debit Card,187.83,15,2,Returned,New
ORD-101176,02/03/2025,South,Atlanta,Electronics,Credit Card,417.09,5,2,Exchange,New
ORD-101177,2024-06-04,West,San Diego,Pet Supplies,Debit Card,84.38,15,1,Not Returned,Returning
ORD-101178,2025-03-10,South,Houston,Beauty,Credit Card,23.69,0,1,NOT RETURNED,New
ORD-101179,2024-03-10,West,San Diego,Office Supplies,Credit Card,152.17,0,2,Not Returned,Loyal
ORD-101180,2024-03-12,Midwest,Indianapolis,Sports,Credit Card,100.57,5,1,Not Returned,New
ORD-101181,2025-03-07,South,Dallas,Home,PayPal,74.92,5,1,Not Returned,Returning
ORD-101182,2024-01-17,West,Los Angeles,Electronics,Apple Pay,86.57,5,2,Not Returned,New
